"id","status_group","latitude","longitude","region","management","quantity"
5654,"functional",-1.0395124,30.79147161,"Kagera","other","seasonal"
5659,"non-functional",-1.48814136,31.18327419,"Kagera","vwc","dry"
5813,"functional-needs-repair",-1.50313819,30.88305945,"Kagera","vwc","enough"
5944,"functional",-1.7173698,31.10697843,"Kagera","vwc","enough"
6239,"functional",-1.78951269,31.02006465,"Kagera","vwc","enough"
6248,"functional",-1.83744538,31.00765347,"Kagera","vwc","enough"
6283,"functional-needs-repair",-1.21077253,30.6753361,"Kagera","vwc","enough"
6316,"functional",-1.42325224,30.91002574,"Kagera","other","seasonal"
6324,"functional",-1.31103398,30.8318297,"Kagera","vwc","seasonal"
6559,"functional",-1.4494598,31.17236812,"Kagera","vwc","insufficient"
6564,"non-functional",-1.33338039,31.10620257,"Kagera","vwc","dry"
6606,"non-functional",-1.24787061,30.9499928,"Kagera","vwc","dry"
6728,"non-functional",-1.56151801,31.11261619,"Kagera","other","unknown"
6804,"non-functional",-1.27154018,30.64079776,"Kagera","vwc","unknown"
6958,"non-functional",-1.83871941,31.12802997,"Kagera","other","seasonal"
6991,"functional",-1.63058502,31.0285569,"Kagera","vwc","enough"
7021,"non-functional",-1.7684587,30.92077532,"Kagera","vwc","enough"
7128,"non-functional",-1.73551596,30.96522703,"Kagera","vwc","dry"
7165,"functional",-1.21671677,30.59278066,"Kagera","vwc","enough"
7284,"non-functional",-1.6413601,30.97214182,"Kagera","vwc","dry"
7442,"non-functional",-1.44063737,31.17289357,"Kagera","vwc","dry"
7452,"non-functional",-1.21267393,30.9411666,"Kagera","vwc","dry"
7690,"functional",-1.75069993,31.1211643,"Kagera","vwc","enough"
7720,"non-functional",-1.7547798,30.9969248,"Kagera","vwc","dry"
7757,"non-functional",-1.55706506,31.17161388,"Kagera","vwc","dry"
7846,"functional",-1.71609654,31.16100208,"Kagera","other","seasonal"
7946,"functional",-1.33225285,30.85670723,"Kagera","other","seasonal"
8071,"functional",-1.81996285,31.13118852,"Kagera","vwc","seasonal"
8286,"functional",-1.43498898,31.17273338,"Kagera","other","insufficient"
8362,"non-functional",-1.28107257,30.95594739,"Kagera","vwc","insufficient"
8452,"non-functional",-1.74029023,30.97028917,"Kagera","vwc","dry"
8678,"functional",-1.23366854,30.67303881,"Kagera","vwc","enough"
8827,"functional",-1.47256862,30.85906328,"Kagera","vwc","enough"
8943,"non-functional",-1.5600075,31.24569757,"Kagera","other","dry"
8973,"non-functional",-1.68948152,30.99377622,"Kagera","vwc","enough"
8974,"non-functional",-1.44234482,31.16935668,"Kagera","vwc","dry"
8979,"functional",-1.1974465,30.63719918,"Kagera","vwc","enough"
9100,"functional",-1.79004931,31.16117827,"Kagera","vwc","enough"
9248,"non-functional",-1.37994187,31.15649122,"Kagera","other","enough"
9505,"non-functional",-1.60456737,30.93353877,"Kagera","vwc","dry"
9692,"functional",-1.52791246,30.8597579,"Kagera","vwc","insufficient"
9705,"functional",-1.51861885,31.182199,"Kagera","vwc","enough"
9728,"non-functional",-1.27056388,30.69137752,"Kagera","other","dry"
9839,"functional",-1.45366256,30.85896865,"Kagera","vwc","seasonal"
9954,"functional",-1.67105449,31.02236384,"Kagera","other","enough"
10252,"functional",-1.81956036,31.1425446,"Kagera","vwc","enough"
10317,"functional",-1.71091671,31.12255516,"Kagera","vwc","enough"
10401,"non-functional",-1.24167119,30.94559046,"Kagera","vwc","dry"
10579,"functional",-1.4111387,30.79862566,"Kagera","vwc","enough"
10581,"functional-needs-repair",-1.15524573,30.65707551,"Kagera","other","seasonal"
10709,"non-functional",-1.51399667,31.17073719,"Kagera","vwc","dry"
11180,"non-functional",-1.41654822,31.20767479,"Kagera","vwc","dry"
11229,"functional",-1.41864668,30.79783628,"Kagera","vwc","enough"
11342,"non-functional",-1.43573728,31.20893431,"Kagera","vwc","dry"
11403,"functional",-1.76604391,31.00496453,"Kagera","vwc","enough"
11458,"functional",-1.22366412,30.57381277,"Kagera","vwc","enough"
11465,"functional",-1.07295828,30.82331397,"Kagera","other","seasonal"
11537,"functional",-1.45248872,31.1719622,"Kagera","vwc","enough"
11550,"functional",-1.54470513,30.91164469,"Kagera","vwc","insufficient"
11722,"functional",-1.57090143,31.06272226,"Kagera","other","seasonal"
11771,"non-functional",-1.18830394,30.63668648,"Kagera","vwc","insufficient"
11784,"functional",-1.54654301,30.84711741,"Kagera","vwc","enough"
11897,"functional",-1.72589687,30.91148187,"Kagera","vwc","enough"
11981,"functional",-1.52980827,30.87948205,"Kagera","vwc","enough"
12393,"non-functional",-1.27808287,30.66870303,"Kagera","vwc","dry"
12648,"functional",-1.43650155,31.14084813,"Kagera","vwc","enough"
12654,"functional",-1.74096217,31.11118739,"Kagera","vwc","enough"
12721,"functional",-1.06714173,30.67310222,"Kagera","vwc","insufficient"
12767,"functional",-1.45438845,30.87293757,"Kagera","vwc","enough"
12824,"non-functional",-1.05125089,30.75805384,"Kagera","vwc","insufficient"
12872,"functional",-1.78589766,31.16142266,"Kagera","vwc","enough"
12962,"non-functional",-1.73815685,31.16095687,"Kagera","vwc","enough"
12992,"functional",-1.8132524,31.17697602,"Kagera","vwc","enough"
13006,"non-functional",-1.24062281,30.67935925,"Kagera","vwc","enough"
13170,"functional",-1.36457972,30.94153562,"Kagera","vwc","enough"
13214,"functional",-1.64186873,30.95410484,"Kagera","other","enough"
13280,"functional",-1.23592551,30.67087895,"Kagera","vwc","enough"
13320,"functional",-1.74410202,31.12863042,"Kagera","vwc","dry"
13528,"non-functional",-1.24786092,30.94997505,"Kagera","vwc","dry"
13551,"non-functional",-1.40766431,30.82675185,"Kagera","vwc","dry"
13733,"functional",-1.4635545,30.89443661,"Kagera","other","seasonal"
13792,"functional",-1.71232225,31.10734966,"Kagera","vwc","enough"
13847,"functional",-1.57430554,31.24960267,"Kagera","vwc","enough"
13854,"functional",-1.72063347,31.00547925,"Kagera","vwc","enough"
13858,"functional-needs-repair",-1.2543134,30.65032463,"Kagera","vwc","enough"
13893,"functional-needs-repair",-1.72328988,31.00597855,"Kagera","vwc","enough"
13951,"non-functional",-1.40627072,31.13839335,"Kagera","vwc","enough"
13976,"non-functional",-1.61066356,31.1380143,"Kagera","vwc","enough"
14022,"functional",-1.70799045,31.00631361,"Kagera","vwc","enough"
14040,"functional",-1.68706,30.99071963,"Kagera","vwc","enough"
14133,"non-functional",-1.33066999,30.71253859,"Kagera","vwc","enough"
14169,"functional",-1.49059169,31.17254605,"Kagera","vwc","enough"
14179,"non-functional",-1.58546011,30.92532082,"Kagera","vwc","dry"
14302,"non-functional",-1.75768644,31.11971335,"Kagera","vwc","unknown"
14395,"functional",-1.55741107,31.21597751,"Kagera","vwc","seasonal"
14421,"functional",-1.60650762,30.93877124,"Kagera","other","seasonal"
14476,"functional",-1.47535004,30.88190349,"Kagera","vwc","enough"
14491,"non-functional",-1.53509667,30.85161976,"Kagera","vwc","dry"
14613,"functional",-1.50550628,30.90508535,"Kagera","other","seasonal"
14624,"non-functional",-1.19931918,30.91430427,"Kagera","vwc","dry"
14726,"non-functional",-1.64546162,30.95056357,"Kagera","vwc","enough"
14880,"non-functional",-1.23255136,30.94087753,"Kagera","vwc","dry"
14931,"non-functional",-1.75576494,30.97101185,"Kagera","vwc","dry"
15019,"non-functional",-1.27133887,30.67279334,"Kagera","vwc","dry"
15194,"functional",-1.78121971,31.16058042,"Kagera","vwc","enough"
15431,"functional",-1.69763738,31.12729633,"Kagera","vwc","enough"
15487,"functional",-1.27196929,30.68660829,"Kagera","other","enough"
15761,"functional",-1.54060927,30.87391184,"Kagera","vwc","enough"
15910,"non-functional",-1.50862568,31.17418665,"Kagera","vwc","dry"
16093,"functional",-1.82769469,31.15858482,"Kagera","other","seasonal"
16183,"functional",-1.67764134,31.01619051,"Kagera","vwc","enough"
16432,"non-functional",-1.31717531,30.71424983,"Kagera","vwc","enough"
16465,"functional",-1.70014801,31.00632674,"Kagera","vwc","enough"
16488,"non-functional",-1.34251718,31.11747045,"Kagera","other","dry"
16532,"non-functional",-1.69232898,30.96919972,"Kagera","other","unknown"
16796,"functional",-1.40514092,30.84543682,"Kagera","vwc","enough"
16977,"functional",-1.4739299,30.91964815,"Kagera","other","seasonal"
17262,"non-functional",-1.6945809,30.97944461,"Kagera","vwc","dry"
17436,"functional",-1.49047315,30.87623146,"Kagera","vwc","enough"
17474,"non-functional",-1.24893867,30.67198101,"Kagera","vwc","insufficient"
17503,"functional",-1.27427639,30.6510153,"Kagera","vwc","insufficient"
17652,"functional",-1.26413325,31.04891638,"Kagera","other","seasonal"
17686,"functional",-1.38452491,31.15563884,"Kagera","other","enough"
17690,"functional",-1.38241822,31.15573907,"Kagera","other","enough"
17709,"functional-needs-repair",-1.27474697,30.68646453,"Kagera","other","insufficient"
17746,"functional",-1.4421119,31.13712662,"Kagera","vwc","enough"
17925,"functional",-1.27200521,30.68929647,"Kagera","other","enough"
18025,"non-functional",-1.33923175,31.1148984,"Kagera","vwc","dry"
18094,"functional-needs-repair",-1.7119324,31.151628,"Kagera","vwc","enough"
18185,"non-functional",-1.67180191,31.00257049,"Kagera","vwc","dry"
18202,"non-functional",-1.42120539,31.16688008,"Kagera","other","dry"
18304,"functional-needs-repair",-1.28921707,30.71909262,"Kagera","vwc","enough"
18325,"functional",-1.25409656,30.688018,"Kagera","vwc","enough"
18668,"non-functional",-1.4941013,30.84380839,"Kagera","vwc","enough"
18810,"non-functional",-1.73654423,30.99619798,"Kagera","vwc","insufficient"
18844,"non-functional",-1.40739672,30.81952952,"Kagera","vwc","dry"
19006,"functional",-1.07823031,30.81733275,"Kagera","vwc","insufficient"
19044,"functional",-1.52505407,30.87056119,"Kagera","vwc","enough"
19066,"functional",-1.42090929,30.92464427,"Kagera","vwc","enough"
19131,"functional",-1.46594985,30.82690579,"Kagera","vwc","enough"
19188,"non-functional",-1.41967984,30.85051206,"Kagera","vwc","dry"
19249,"functional",-1.45374527,30.84451426,"Kagera","vwc","enough"
19674,"functional",-1.44587918,31.157909,"Kagera","vwc","enough"
20105,"functional",-1.28871198,30.85740571,"Kagera","other","insufficient"
20145,"functional",-1.73536124,31.10425712,"Kagera","vwc","enough"
20216,"functional",-1.71718132,30.98836035,"Kagera","vwc","enough"
20226,"non-functional",-1.73701133,31.00623475,"Kagera","vwc","dry"
20536,"non-functional",-1.72177135,30.99979239,"Kagera","vwc","enough"
20624,"functional",-1.53851572,31.07033765,"Kagera","other","seasonal"
20633,"non-functional",-1.32932574,30.80286293,"Kagera","vwc","insufficient"
20667,"non-functional",-1.43471243,31.20876954,"Kagera","vwc","dry"
20865,"functional",-1.72198836,31.12204956,"Kagera","vwc","enough"
20870,"functional",-1.44895221,30.8750362,"Kagera","vwc","enough"
20968,"functional",-1.55147568,31.01656422,"Kagera","other","seasonal"
20986,"functional-needs-repair",-1.67254569,30.99258032,"Kagera","vwc","insufficient"
21108,"non-functional",-1.39502321,30.94573824,"Kagera","vwc","dry"
21110,"functional",-1.27127052,30.90588987,"Kagera","other","seasonal"
21220,"non-functional",-1.24874783,30.96480531,"Kagera","vwc","dry"
21240,"non-functional",-1.2870459,30.65847694,"Kagera","vwc","enough"
21250,"non-functional",-1.66683293,30.99761466,"Kagera","vwc","dry"
21330,"functional",-1.55045181,30.90964638,"Kagera","vwc","seasonal"
21408,"functional",-1.65282737,31.13396475,"Kagera","vwc","enough"
21518,"functional",-1.45067756,31.15675813,"Kagera","vwc","enough"
21743,"functional",-1.75075187,30.97649958,"Kagera","vwc","enough"
21783,"non-functional",-1.37559862,31.15348901,"Kagera","vwc","dry"
21819,"functional",-1.47113747,31.17371818,"Kagera","vwc","enough"
22108,"non-functional",-1.2857798,30.71609028,"Kagera","vwc","dry"
22276,"non-functional",-1.60497974,30.93713498,"Kagera","other","unknown"
22361,"non-functional",-1.40327339,31.20739653,"Kagera","vwc","dry"
22550,"functional-needs-repair",-1.25251034,30.68612574,"Kagera","vwc","enough"
22650,"functional",-1.06466622,30.71474465,"Kagera","other","seasonal"
22652,"functional",-1.74039281,31.1185239,"Kagera","vwc","enough"
22741,"non-functional",-1.67380188,31.01773311,"Kagera","vwc","enough"
22772,"functional",-1.82765524,31.15881707,"Kagera","other","seasonal"
22890,"functional",-1.71582288,31.11122358,"Kagera","vwc","enough"
22923,"functional",-1.06482779,30.65040622,"Kagera","vwc","insufficient"
23082,"functional",-1.83723736,31.00025502,"Kagera","vwc","enough"
23290,"non-functional",-1.69128833,30.99707806,"Kagera","vwc","dry"
23308,"functional",-1.69458997,31.15677453,"Kagera","vwc","enough"
23419,"functional",-1.40943504,30.78191297,"Kagera","vwc","enough"
23507,"functional",-1.41312499,31.1640505,"Kagera","vwc","enough"
23568,"functional",-1.47646498,30.80669358,"Kagera","vwc","enough"
23737,"non-functional",-1.34804706,31.11739788,"Kagera","vwc","dry"
23742,"functional",-1.66840111,31.11820605,"Kagera","vwc","enough"
23832,"functional",-1.68807641,31.13030215,"Kagera","vwc","enough"
23948,"functional",-1.26870464,30.65445742,"Kagera","vwc","insufficient"
24026,"functional",-1.52595824,31.17123772,"Kagera","vwc","enough"
24056,"functional",-1.73090394,30.91857625,"Kagera","vwc","enough"
24176,"non-functional",-1.46821236,30.89394067,"Kagera","vwc","enough"
24192,"functional",-1.25342779,30.66328425,"Kagera","other","enough"
24208,"non-functional",-1.68185451,30.99610084,"Kagera","vwc","dry"
24226,"functional",-1.72081886,31.11167025,"Kagera","vwc","enough"
24228,"non-functional",-1.63214963,30.97669063,"Kagera","vwc","dry"
24340,"non-functional",-1.71487677,31.02467616,"Kagera","vwc","dry"
24440,"functional",-1.76237957,31.15933044,"Kagera","vwc","enough"
24498,"functional",-1.41476035,30.92237237,"Kagera","vwc","enough"
24522,"functional",-1.49790546,30.87337805,"Kagera","vwc","enough"
24640,"functional",-1.27230935,30.68631234,"Kagera","other","enough"
24749,"non-functional",-1.75247301,31.00142601,"Kagera","vwc","dry"
24750,"non-functional",-1.76855741,30.9299681,"Kagera","vwc","enough"
24786,"functional",-1.41357578,30.80080701,"Kagera","vwc","enough"
24849,"functional",-1.78563155,31.16599632,"Kagera","vwc","enough"
24861,"functional",-1.45018429,31.15922056,"Kagera","vwc","enough"
24864,"functional",-1.58169261,31.17465846,"Kagera","vwc","enough"
24909,"functional",-1.46270927,30.86944104,"Kagera","vwc","enough"
25205,"functional",-1.46230432,31.18077621,"Kagera","other","enough"
25236,"functional-needs-repair",-1.43525531,31.17245266,"Kagera","vwc","insufficient"
25238,"functional",-1.50732633,30.92307695,"Kagera","vwc","enough"
25246,"non-functional",-1.22630607,30.95648758,"Kagera","vwc","dry"
25260,"functional",-1.28975676,30.81827029,"Kagera","vwc","enough"
25368,"functional",-1.46961407,30.86482257,"Kagera","vwc","enough"
25464,"functional",-1.39269385,31.15835822,"Kagera","other","enough"
25500,"non-functional",-1.39669706,30.90657026,"Kagera","vwc","dry"
25536,"non-functional",-1.23659517,30.65444135,"Kagera","vwc","dry"
25657,"functional",-1.73897506,31.15587749,"Kagera","vwc","enough"
25865,"functional-needs-repair",-1.21588097,30.58849816,"Kagera","vwc","enough"
25883,"non-functional",-1.57957144,30.92232242,"Kagera","vwc","dry"
25905,"non-functional",-1.68126809,30.98226612,"Kagera","vwc","dry"
25969,"non-functional",-1.66571163,31.01329319,"Kagera","vwc","insufficient"
26429,"non-functional",-1.70566239,31.15186367,"Kagera","vwc","enough"
26481,"non-functional",-1.38949621,31.15835539,"Kagera","other","dry"
26548,"functional",-1.46810277,30.89415313,"Kagera","other","seasonal"
26589,"functional",-1.70307381,31.00228142,"Kagera","vwc","enough"
26978,"non-functional",-1.27717348,30.63689975,"Kagera","vwc","unknown"
26989,"functional-needs-repair",-1.062321,30.69261793,"Kagera","vwc","enough"
26992,"non-functional",-1.06356825,30.73049331,"Kagera","vwc","insufficient"
27364,"functional-needs-repair",-1.26775524,30.67588892,"Kagera","vwc","insufficient"
27401,"functional-needs-repair",-1.25894743,30.69764318,"Kagera","vwc","insufficient"
27529,"non-functional",-1.16744999,30.9129138,"Kagera","vwc","insufficient"
27543,"functional",-1.72277488,31.10373196,"Kagera","vwc","enough"
27548,"non-functional",-1.57586197,31.17462606,"Kagera","vwc","enough"
27570,"functional",-1.67044127,31.0158033,"Kagera","vwc","enough"
27648,"non-functional",-1.32429472,31.09811702,"Kagera","vwc","dry"
27738,"functional",-1.06515637,30.71615633,"Kagera","other","seasonal"
27742,"functional",-1.31116181,30.83355389,"Kagera","other","seasonal"
27794,"functional",-1.73529147,31.00065939,"Kagera","vwc","enough"
27938,"non-functional",-1.39119561,30.90811957,"Kagera","vwc","dry"
27975,"functional",-1.54566809,30.8499628,"Kagera","vwc","enough"
27995,"functional-needs-repair",-1.54460651,30.85216209,"Kagera","vwc","enough"
28059,"non-functional",-1.3859422,30.83809333,"Kagera","vwc","enough"
28365,"non-functional",-1.19900033,30.95621384,"Kagera","vwc","dry"
28417,"functional",-1.40680555,30.94073308,"Kagera","vwc","enough"
28774,"functional",-1.55420645,30.87875186,"Kagera","vwc","enough"
28921,"non-functional",-1.27761822,30.68720619,"Kagera","vwc","dry"
28966,"non-functional",-1.50395707,31.17196734,"Kagera","vwc","enough"
29243,"non-functional",-1.6659477,31.0214564,"Kagera","vwc","dry"
29261,"functional",-1.74243732,30.99885106,"Kagera","vwc","enough"
29668,"functional",-1.63065684,31.09301982,"Kagera","vwc","seasonal"
29783,"non-functional",-1.20754111,30.93615094,"Kagera","vwc","dry"
29810,"functional",-1.71853288,31.12334367,"Kagera","vwc","enough"
29872,"functional",-1.05456662,30.73380868,"Kagera","other","seasonal"
30043,"functional",-1.70389635,31.12406713,"Kagera","vwc","enough"
30134,"non-functional",-1.55015836,31.17068772,"Kagera","vwc","enough"
30240,"non-functional",-1.68490521,30.96233594,"Kagera","other","unknown"
30268,"non-functional",-1.54105294,31.17523783,"Kagera","vwc","dry"
30360,"functional-needs-repair",-1.53534112,31.17301588,"Kagera","vwc","enough"
30616,"functional",-1.10756563,30.6723057,"Kagera","other","seasonal"
30682,"non-functional",-1.26393866,30.6964699,"Kagera","vwc","dry"
30779,"functional",-1.46340646,31.18040389,"Kagera","vwc","enough"
30930,"functional",-1.65431112,30.95732908,"Kagera","vwc","enough"
31020,"functional",-1.41704052,31.20514569,"Kagera","other","enough"
31053,"non-functional",-1.74261815,30.94114273,"Kagera","vwc","dry"
31055,"functional-needs-repair",-1.05384892,30.82426242,"Kagera","vwc","enough"
31181,"non-functional",-1.30501924,30.85165214,"Kagera","vwc","enough"
31245,"non-functional",-1.30080388,30.95343577,"Kagera","other","dry"
31338,"functional",-1.23679083,30.67984857,"Kagera","vwc","enough"
31486,"functional",-1.3072676,30.93323097,"Kagera","other","seasonal"
31533,"functional",-1.50818747,31.16954597,"Kagera","vwc","enough"
31558,"functional",-1.57348763,30.90123854,"Kagera","vwc","enough"
31597,"non-functional",-1.48868993,30.81728619,"Kagera","vwc","insufficient"
31890,"non-functional",-1.26582866,30.96615536,"Kagera","vwc","dry"
31906,"non-functional",-1.79599612,31.1229679,"Kagera","vwc","insufficient"
32121,"non-functional",-1.41530655,30.83979492,"Kagera","vwc","dry"
32126,"non-functional",-1.31111511,30.95193425,"Kagera","vwc","dry"
32313,"functional",-1.39617255,31.15037644,"Kagera","other","enough"
32321,"functional",-1.36484142,30.81283615,"Kagera","vwc","enough"
32353,"functional",-1.74558521,30.96575389,"Kagera","vwc","enough"
32482,"non-functional",-1.43647523,31.16789873,"Kagera","vwc","insufficient"
32483,"non-functional",-1.58293986,31.2602411,"Kagera","vwc","enough"
32529,"non-functional",-1.22201486,30.93633249,"Kagera","vwc","dry"
32613,"functional-needs-repair",-1.64401978,30.96812934,"Kagera","other","insufficient"
32695,"functional",-1.49383508,31.18188366,"Kagera","vwc","enough"
33061,"non-functional",-1.41300775,30.76834968,"Kagera","vwc","dry"
33249,"non-functional",-1.30113382,30.78944004,"Kagera","vwc","enough"
