"id","status_group","latitude","longitude","region","management","quantity"
35119,"non-functional",-10.33553898,40.30441822,"Mtwara","unknown","enough"
59606,"non-functional",-10.32980571,40.22365126,"Mtwara","vwc","insufficient"
31264,"functional",-10.27672535,40.10847456,"Mtwara","vwc","insufficient"
19489,"non-functional",-10.27086868,40.15738236,"Mtwara","private operator","dry"
45964,"functional",-10.43481058,40.31969929,"Mtwara","vwc","enough"
21731,"non-functional",-10.218828,40.23358761,"Mtwara","vwc","enough"
51641,"functional",-10.24975952,40.00406221,"Mtwara","vwc","enough"
11629,"functional",-10.28049363,40.20230941,"Mtwara","private operator","seasonal"
53618,"functional-needs-repair",-10.27950369,40.11984578,"Mtwara","vwc","enough"
67937,"non-functional",-10.27689964,40.19905064,"Mtwara","vwc","seasonal"
41452,"non-functional",-10.2820861,40.20177059,"Mtwara","vwc","seasonal"
10689,"non-functional",-10.27885146,40.19896326,"Mtwara","private operator","enough"
14645,"functional",-10.12833999,39.98388062,"Mtwara","vwc","enough"
14214,"functional",-10.27734116,40.106777,"Mtwara","vwc","insufficient"
64986,"functional",-10.27804466,40.12375447,"Mtwara","vwc","seasonal"
55451,"functional",-10.57110143,40.25536882,"Mtwara","vwc","enough"
20075,"non-functional",-10.31251405,40.14506539,"Mtwara","vwc","insufficient"
26324,"non-functional",-10.2535714,39.91862829,"Mtwara","vwc","enough"
21200,"non-functional",-10.25422822,39.92020271,"Mtwara","vwc","enough"
46559,"non-functional",-10.26793504,40.1563782,"Mtwara","vwc","insufficient"
55833,"functional",-10.13249898,39.9797147,"Mtwara","vwc","enough"
69087,"non-functional",-10.29318279,40.17492469,"Mtwara","vwc","dry"
56196,"functional",-10.23318182,40.12288605,"Mtwara","vwc","enough"
46907,"functional",-10.5757461,40.2565767,"Mtwara","vwc","enough"
39105,"functional",-10.49578459,40.34519307,"Mtwara","vwc","insufficient"
64097,"non-functional",-10.25337487,39.92378209,"Mtwara","vwc","enough"
11473,"functional",-10.5464989,40.27364954,"Mtwara","vwc","enough"
13020,"non-functional",-10.23209887,40.23264523,"Mtwara","vwc","enough"
35910,"functional",-10.32294713,40.23020023,"Mtwara","vwc","enough"
72017,"functional",-10.23524248,39.95050418,"Mtwara","vwc","enough"
72365,"non-functional",-10.32387382,40.22527252,"Mtwara","vwc","enough"
63591,"functional",-10.57271229,40.2546057,"Mtwara","vwc","enough"
71470,"non-functional",-10.29270616,40.17466048,"Mtwara","vwc","dry"
14804,"functional",-10.27477574,40.18967091,"Mtwara","private operator","seasonal"
54896,"functional",-10.27111772,40.09671508,"Mtwara","vwc","enough"
72168,"functional",-10.28651725,40.20184549,"Mtwara","private operator","seasonal"
41000,"non-functional",-10.49579456,40.34430089,"Mtwara","vwc","enough"
36422,"functional",-10.28657118,40.11618947,"Mtwara","vwc","seasonal"
74094,"non-functional",-10.25475195,39.91921564,"Mtwara","vwc","enough"
60029,"non-functional",-10.29430628,40.18009415,"Mtwara","vwc","dry"
48414,"non-functional",-10.2446385,39.93673044,"Mtwara","vwc","insufficient"
15727,"non-functional",-10.27925116,40.19832106,"Mtwara","vwc","seasonal"
17282,"non-functional",-10.45629651,40.32280453,"Mtwara","vwc","enough"
4310,"functional",-10.27007282,40.18547498,"Mtwara","private operator","enough"
19255,"functional",-10.29105699,40.17943555,"Mtwara","other","enough"
58775,"functional",-10.27341124,40.19110117,"Mtwara","private operator","enough"
22253,"non-functional",-10.24419285,39.93712955,"Mtwara","vwc","enough"
51067,"functional",-10.28294112,40.20057677,"Mtwara","private operator","seasonal"
59397,"functional",-10.13577611,39.9807535,"Mtwara","vwc","enough"
39704,"non-functional",-10.32095944,40.30198716,"Mtwara","vwc","enough"
66017,"non-functional",-10.23644117,39.94988977,"Mtwara","vwc","enough"
11411,"functional-needs-repair",-10.27923314,40.19082821,"Mtwara","private operator","enough"
40841,"non-functional",-10.25416636,39.92000404,"Mtwara","vwc","enough"
34813,"functional",-10.27370317,40.19075368,"Mtwara","wug","seasonal"
43361,"non-functional",-10.28695576,40.19754103,"Mtwara","vwc","dry"
7759,"functional",-10.45966167,40.32283237,"Mtwara","vwc","enough"
61759,"functional",-10.3085438,40.14849132,"Mtwara","private operator","seasonal"
16174,"functional",-10.27984449,40.11741854,"Mtwara","vwc","insufficient"
44465,"non-functional",-10.32957679,40.21549102,"Mtwara","vwc","enough"
16964,"non-functional",-10.29813503,40.17988508,"Mtwara","wug","dry"
7748,"functional",-10.35996535,40.19737577,"Mtwara","vwc","enough"
47138,"functional",-10.24376505,39.93864909,"Mtwara","vwc","enough"
30962,"non-functional",-10.53384033,40.2820363,"Mtwara","vwc","enough"
59599,"functional",-10.2768273,40.10746807,"Mtwara","vwc","insufficient"
42361,"functional",-10.25529023,39.91999015,"Mtwara","vwc","enough"
49787,"non-functional",-10.25526635,39.91991702,"Mtwara","vwc","enough"
10522,"functional",-10.26948133,40.19381131,"Mtwara","private operator","enough"
3994,"functional",-10.28058828,40.19779058,"Mtwara","private operator","seasonal"
31552,"functional",-10.29406854,40.14368144,"Mtwara","vwc","enough"
20816,"functional",-10.13161537,39.98174969,"Mtwara","vwc","enough"
13992,"functional",-10.54255313,40.27808465,"Mtwara","vwc","enough"
58057,"non-functional",-10.28043973,40.19840508,"Mtwara","vwc","seasonal"
59092,"non-functional",-10.25503137,39.91952591,"Mtwara","vwc","enough"
49340,"functional",-10.29145802,40.14408332,"Mtwara","vwc","insufficient"
2411,"non-functional",-10.27607195,40.0041076,"Mtwara","unknown","enough"
44174,"non-functional",-10.53126329,40.28667868,"Mtwara","vwc","enough"
43885,"non-functional",-10.28273667,40.19179542,"Mtwara","wug","dry"
38691,"functional",-10.27324911,40.1913018,"Mtwara","private operator","enough"
71846,"functional",-10.27818196,40.1098677,"Mtwara","wug","insufficient"
34033,"non-functional",-10.27770941,40.18409339,"Mtwara","vwc","dry"
61388,"functional",-10.53987002,40.28015292,"Mtwara","vwc","enough"
12547,"functional",-10.46069479,40.32069267,"Mtwara","vwc","enough"
47158,"non-functional",-10.23998512,39.95739579,"Mtwara","vwc","enough"
39751,"functional",-10.28632113,39.98547209,"Mtwara","unknown","enough"
42379,"functional",-10.28563869,40.13750097,"Mtwara","private operator","insufficient"
6085,"non-functional",-10.28811044,40.19368313,"Mtwara","private operator","dry"
44997,"functional",-10.28665594,40.1970004,"Mtwara","private operator","seasonal"
23189,"functional",-10.32092335,40.30199871,"Mtwara","vwc","enough"
10649,"non-functional",-10.3356005,40.30542146,"Mtwara","vwc","enough"
24506,"non-functional",-10.65459484,40.17086866,"Mtwara","vwc","enough"
62933,"functional",-10.46073609,40.32069282,"Mtwara","vwc","enough"
70487,"functional",-10.29399555,40.17899969,"Mtwara","wug","seasonal"
72790,"functional-needs-repair",-10.37966809,40.27607321,"Mtwara","vwc","enough"
20666,"functional",-10.46076069,40.32069878,"Mtwara","vwc","enough"
10325,"non-functional",-10.28628287,39.98625038,"Mtwara","vwc","enough"
67102,"functional",-10.27500135,40.18942689,"Mtwara","private operator","insufficient"
6615,"functional",-10.28336066,40.11334478,"Mtwara","vwc","insufficient"
21997,"functional-needs-repair",-10.27840627,40.1872377,"Mtwara","private operator","enough"
40317,"non-functional",-10.23663751,39.95113025,"Mtwara","vwc","enough"
25508,"functional",-10.23182522,40.10977765,"Mtwara","vwc","enough"
50758,"non-functional",-10.29886179,39.98190925,"Mtwara","vwc","enough"
31454,"non-functional",-10.45843027,40.32216902,"Mtwara","vwc","enough"
7550,"functional",-10.25334379,39.99380099,"Mtwara","vwc","enough"
5722,"non-functional",-10.28482397,40.19161942,"Mtwara","wug","dry"
34074,"non-functional",-10.33515414,40.30379498,"Mtwara","vwc","enough"
73518,"non-functional",-10.4555203,40.32041942,"Mtwara","vwc","enough"
72746,"non-functional",-10.46080148,40.32069309,"Mtwara","vwc","enough"
37288,"functional",-10.27980898,40.11856713,"Mtwara","vwc","insufficient"
26126,"non-functional",-10.23764739,39.95089985,"Mtwara","vwc","enough"
51760,"functional",-10.20696326,40.00990764,"Mtwara","vwc","enough"
55244,"non-functional",-10.41497649,40.31103097,"Mtwara","vwc","enough"
15637,"functional",-10.2818272,40.18289212,"Mtwara","private operator","enough"
27562,"functional",-10.30929566,40.14782963,"Mtwara","private operator","seasonal"
50373,"functional",-10.271487,39.90269282,"Mtwara","vwc","enough"
18071,"functional",-10.27129719,39.90160731,"Mtwara","vwc","enough"
53265,"functional",-10.28817739,40.17497554,"Mtwara","private operator","seasonal"
60254,"functional",-10.29890835,39.87176843,"Mtwara","vwc","enough"
25152,"functional",-10.46120416,40.3226251,"Mtwara","vwc","enough"
23408,"functional",-10.60255328,40.14059097,"Mtwara","vwc","enough"
14505,"non-functional",-10.2889209,40.19752101,"Mtwara","private operator","dry"
71444,"functional",-10.53788966,40.28028451,"Mtwara","vwc","enough"
13289,"non-functional",-10.33610136,40.30564353,"Mtwara","vwc","enough"
48783,"functional-needs-repair",-10.27963168,40.18734346,"Mtwara","private operator","enough"
34109,"functional",-10.33078036,40.21846688,"Mtwara","wug","enough"
20671,"functional-needs-repair",-10.27929098,40.18504525,"Mtwara","private operator","enough"
9302,"non-functional",-10.28668965,39.98437338,"Mtwara","vwc","enough"
11792,"functional",-10.65417269,40.16838666,"Mtwara","vwc","enough"
23707,"functional",-10.65570578,40.16707397,"Mtwara","vwc","enough"
11733,"functional",-10.28340878,39.88953361,"Mtwara","vwc","enough"
40625,"non-functional",-10.30878569,40.14839895,"Mtwara","private operator","seasonal"
60532,"functional",-10.28330937,40.18305256,"Mtwara","other","enough"
57673,"non-functional",-10.38379255,40.18841127,"Mtwara","vwc","enough"
3299,"functional",-10.53581371,40.27984857,"Mtwara","vwc","enough"
16211,"functional-needs-repair",-10.31760464,40.07869639,"Mtwara","vwc","insufficient"
1637,"non-functional",-10.35366218,40.13152133,"Mtwara","vwc","insufficient"
26732,"functional",-10.2835042,39.88913876,"Mtwara","vwc","enough"
38540,"non-functional",-10.60200007,40.14001846,"Mtwara","vwc","enough"
67089,"functional",-10.53916339,40.27946905,"Mtwara","vwc","enough"
43174,"functional",-10.28169243,40.11947483,"Mtwara","vwc","seasonal"
20120,"non-functional",-10.46411091,40.32196593,"Mtwara","vwc","enough"
69830,"functional",-10.46327202,40.32340181,"Mtwara","vwc","enough"
68541,"non-functional",-10.27535803,40.1759783,"Mtwara","private operator","dry"
31993,"functional",-10.34028247,40.13375405,"Mtwara","vwc","enough"
59998,"functional",-10.53928495,40.27822172,"Mtwara","vwc","enough"
2595,"functional",-10.65310982,40.16889356,"Mtwara","vwc","enough"
57221,"functional",-10.21211955,40.12166743,"Mtwara","vwc","enough"
62362,"functional",-10.28477627,40.18777737,"Mtwara","other","enough"
64173,"non-functional",-10.35422412,40.13149053,"Mtwara","vwc","dry"
33151,"non-functional",-10.27343566,39.90031883,"Mtwara","vwc","enough"
52113,"non-functional",-10.53881923,40.27875602,"Mtwara","vwc","enough"
70525,"functional-needs-repair",-10.33332581,40.13931858,"Mtwara","vwc","insufficient"
14926,"functional",-10.65531733,40.16969156,"Mtwara","vwc","enough"
45999,"functional",-10.53688468,40.27913157,"Mtwara","vwc","enough"
62778,"non-functional",-10.2865391,39.98501946,"Mtwara","vwc","enough"
71166,"functional",-10.27330099,40.19065133,"Mtwara","private operator","enough"
4758,"functional",-10.2816238,40.18687332,"Mtwara","vwc","insufficient"
30212,"functional",-10.65608671,40.16568311,"Mtwara","vwc","unknown"
52769,"functional",-10.21618446,40.08252304,"Mtwara","vwc","enough"
4760,"non-functional",-10.53735322,40.27985323,"Mtwara","vwc","enough"
72000,"functional",-10.49867619,40.29802577,"Mtwara","vwc","enough"
32821,"functional",-10.30950003,40.15579135,"Mtwara","private operator","seasonal"
16569,"non-functional",-10.28224309,39.88806793,"Mtwara","vwc","enough"
16553,"functional",-10.38638377,40.18747391,"Mtwara","unknown","enough"
61034,"functional",-10.28079217,40.18287355,"Mtwara","private operator","seasonal"
58348,"non-functional",-10.39839682,40.29523942,"Mtwara","vwc","enough"
14557,"functional",-10.65472649,40.16856142,"Mtwara","vwc","enough"
26814,"functional",-10.3838129,40.18827675,"Mtwara","vwc","enough"
69114,"functional",-10.30565759,40.17811621,"Mtwara","private operator","seasonal"
54130,"non-functional",-10.28324031,39.88878434,"Mtwara","vwc","enough"
45260,"non-functional",-10.28615719,39.88436239,"Mtwara","vwc","enough"
69890,"functional",-10.20665016,40.00758306,"Mtwara","vwc","enough"
34703,"functional",-10.30819973,40.15132685,"Mtwara","private operator","seasonal"
54023,"functional",-10.32005058,39.99199474,"Mtwara","vwc","enough"
19273,"non-functional",-10.5360558,40.27913624,"Mtwara","vwc","enough"
41429,"functional",-10.3082398,40.07756556,"Mtwara","vwc","enough"
19829,"functional-needs-repair",-10.29138703,40.19704668,"Mtwara","private operator","seasonal"
41957,"functional",-10.32505799,40.07967828,"Mtwara","vwc","enough"
15161,"functional",-10.20561627,40.01251309,"Mtwara","vwc","enough"
65371,"non-functional",-10.33829437,40.13587167,"Mtwara","vwc","seasonal"
3443,"non-functional",-10.27887156,39.89559578,"Mtwara","vwc","enough"
34883,"functional",-10.65396424,40.16759154,"Mtwara","unknown","enough"
24133,"functional",-10.20984023,40.06928467,"Mtwara","vwc","enough"
34166,"functional",-10.34031862,40.24724937,"Mtwara","vwc","enough"
69090,"functional",-10.65451413,40.16711192,"Mtwara","vwc","enough"
6029,"functional",-10.57720104,40.16096297,"Mtwara","vwc","enough"
60872,"non-functional",-10.20582148,40.0647192,"Mtwara","vwc","insufficient"
52928,"non-functional",-10.29022051,40.19611013,"Mtwara","private operator","dry"
51420,"functional",-10.53819363,40.27798005,"Mtwara","vwc","enough"
16198,"functional",-10.28378372,39.88870852,"Mtwara","vwc","enough"
65003,"functional",-10.33797756,40.12905241,"Mtwara","vwc","enough"
54264,"functional",-10.34956514,39.98987582,"Mtwara","vwc","insufficient"
41875,"functional",-10.41504567,40.31153973,"Mtwara","vwc","enough"
36437,"functional",-10.20970596,40.06664352,"Mtwara","vwc","enough"
17760,"non-functional",-10.34983273,39.9902928,"Mtwara","vwc","insufficient"
55308,"non-functional",-10.33820277,40.13582331,"Mtwara","vwc","dry"
39621,"functional",-10.28329071,39.88983872,"Mtwara","vwc","enough"
11852,"functional",-10.33869291,40.13489112,"Mtwara","vwc","enough"
61065,"non-functional",-10.23960687,39.95367234,"Mtwara","vwc","insufficient"
36774,"functional",-10.94609636,39.56696711,"Mtwara","vwc","enough"
46802,"non-functional",-10.34370231,40.13331751,"Mtwara","vwc","insufficient"
20017,"functional",-10.57835385,40.1608061,"Mtwara","vwc","enough"
61455,"non-functional",-10.60179132,40.13982549,"Mtwara","vwc","enough"
25623,"functional",-10.29482962,39.87584945,"Mtwara","vwc","enough"
71231,"functional",-10.20911262,40.06474991,"Mtwara","vwc","enough"
58134,"non-functional",-10.3429124,40.2490702,"Mtwara","vwc","enough"
8433,"functional",-10.20739434,40.06638661,"Mtwara","vwc","enough"
5492,"functional",-10.3416774,40.24624596,"Mtwara","vwc","enough"
60732,"non-functional",-10.36588275,40.09299488,"Mtwara","vwc","enough"
60206,"functional",-10.34251112,40.24651919,"Mtwara","vwc","enough"
61476,"functional",-10.21431825,40.07786865,"Mtwara","vwc","enough"
52288,"non-functional",-10.346202,40.25130193,"Mtwara","vwc","enough"
3970,"functional",-10.20735246,40.01182143,"Mtwara","vwc","enough"
13136,"non-functional",-10.35263934,40.09401542,"Mtwara","vwc","enough"
21032,"functional",-10.34288707,40.24865894,"Mtwara","vwc","enough"
3007,"non-functional",-10.34972804,39.99013674,"Mtwara","vwc","insufficient"
61812,"functional",-10.35549747,40.20174985,"Mtwara","vwc","enough"
14369,"functional",-10.34250148,40.24708108,"Mtwara","vwc","enough"
38872,"non-functional",-10.35662107,40.09580155,"Mtwara","vwc","enough"
35965,"functional",-10.29930164,39.86924579,"Mtwara","vwc","enough"
41510,"functional",-10.30047724,39.87010497,"Mtwara","vwc","enough"
18948,"functional",-10.3114207,40.1620041,"Mtwara","private operator","seasonal"
48928,"functional",-10.32761372,39.97689894,"Mtwara","vwc","insufficient"
9132,"non-functional",-10.29635356,39.8742917,"Mtwara","vwc","enough"
11440,"functional",-10.36807608,40.13062544,"Mtwara","vwc","insufficient"
26941,"functional",-10.29627183,39.87441249,"Mtwara","vwc","enough"
56115,"functional",-10.34211865,40.24514215,"Mtwara","vwc","enough"
2921,"non-functional",-10.30125571,39.86863437,"Mtwara","vwc","enough"
39081,"non-functional",-10.29770087,39.86974743,"Mtwara","vwc","enough"
40112,"non-functional",-10.34198389,40.24505534,"Mtwara","vwc","enough"
57479,"non-functional",-10.41859011,40.18902115,"Mtwara","vwc","enough"
58871,"functional",-10.21228049,40.07394751,"Mtwara","vwc","enough"
56186,"non-functional",-10.41409945,40.18947939,"Mtwara","vwc","enough"
38472,"non-functional",-10.35976342,40.09628243,"Mtwara","vwc","enough"
11565,"functional",-10.34234447,40.24576823,"Mtwara","vwc","enough"
5746,"functional",-10.34690506,40.07782543,"Mtwara","vwc","seasonal"
15581,"functional",-10.39115126,40.28204484,"Mtwara","vwc","enough"
23584,"non-functional",-10.33988634,40.12434124,"Mtwara","vwc","dry"
11763,"non-functional",-10.36979021,40.09333544,"Mtwara","vwc","enough"
587,"non-functional",-10.30772083,39.82821031,"Mtwara","vwc","enough"
47490,"non-functional",-10.38304655,40.09506741,"Mtwara","vwc","enough"
66223,"functional-needs-repair",-10.39203304,40.28359918,"Mtwara","vwc","enough"
12621,"non-functional",-10.30951153,39.82844564,"Mtwara","vwc","enough"
32929,"non-functional",-10.34408611,40.25010352,"Mtwara","vwc","enough"
38189,"non-functional",-10.40832085,39.97793418,"Mtwara","vwc","enough"
50381,"non-functional",-10.98433412,39.44622581,"Mtwara","vwc","enough"
7247,"functional",-10.40783655,39.97663686,"Mtwara","vwc","enough"
47731,"functional-needs-repair",-10.99470871,39.43328557,"Mtwara","vwc","enough"
28409,"functional",-10.57859634,40.15886622,"Mtwara","vwc","enough"
5657,"functional",-10.40674458,39.97816535,"Mtwara","vwc","enough"
30804,"functional",-10.40858995,39.97749029,"Mtwara","vwc","enough"
18954,"non-functional",-10.39560017,40.19303777,"Mtwara","unknown","enough"
65766,"non-functional",-10.30870351,39.82987117,"Mtwara","vwc","enough"
4746,"functional",-10.40865021,39.97361033,"Mtwara","vwc","enough"
32492,"functional",-10.40925244,39.9750555,"Mtwara","vwc","enough"
8388,"functional",-10.38706667,40.09397274,"Mtwara","private operator","enough"
48336,"non-functional",-10.30975663,39.83526269,"Mtwara","vwc","enough"
44375,"functional",-10.40983578,39.97223333,"Mtwara","vwc","enough"
73113,"non-functional",-10.41106926,39.97172394,"Mtwara","vwc","enough"
62531,"functional-needs-repair",-10.66014284,40.07900134,"Mtwara","vwc","enough"
24042,"functional",-10.41012592,39.97134357,"Mtwara","vwc","enough"
954,"non-functional",-10.36721301,40.08133134,"Mtwara","vwc","enough"
8080,"functional",-10.40988387,39.97562125,"Mtwara","vwc","enough"
20252,"non-functional",-10.41119247,39.96930636,"Mtwara","vwc","enough"
58603,"functional",-10.40190485,40.19533928,"Mtwara","vwc","insufficient"
36568,"functional",-10.41522549,39.96775555,"Mtwara","vwc","unknown"
46764,"non-functional",-10.34805962,39.77726403,"Mtwara","vwc","enough"
7633,"functional",-10.36745092,40.09116549,"Mtwara","vwc","enough"
16180,"functional",-10.99457078,39.43360353,"Mtwara","vwc","enough"
58959,"functional",-10.41335976,39.96948028,"Mtwara","vwc","enough"
25697,"functional-needs-repair",-10.66075068,40.07852512,"Mtwara","vwc","enough"
44728,"functional",-10.35487187,39.75685823,"Mtwara","vwc","enough"
27278,"non-functional",-10.39769167,40.09111306,"Mtwara","vwc","enough"
52600,"non-functional",-10.35510875,39.76114868,"Mtwara","vwc","enough"
63121,"functional",-10.39143999,40.13059724,"Mtwara","vwc","insufficient"
60816,"functional",-10.38445384,40.13137785,"Mtwara","vwc","enough"
12032,"non-functional",-10.51831936,40.22846801,"Mtwara","vwc","enough"
38755,"non-functional",-10.62568774,40.15399591,"Mtwara","vwc","enough"
15155,"non-functional",-10.35527903,39.76016811,"Mtwara","vwc","enough"
56640,"non-functional",-10.34756642,39.77409081,"Mtwara","vwc","enough"
16966,"non-functional",-10.39163661,40.13089923,"Mtwara","vwc","dry"
66778,"functional",-10.39071847,40.13065538,"Mtwara","vwc","insufficient"
36929,"functional",-10.2659968,40.07523877,"Mtwara","vwc","enough"
51281,"non-functional",-10.35127476,39.76099573,"Mtwara","vwc","enough"
52464,"functional",-10.34863202,39.73102397,"Mtwara","vwc","enough"
34152,"non-functional",-10.34994898,39.77679899,"Mtwara","vwc","enough"
37869,"non-functional",-10.57539444,40.12073009,"Mtwara","vwc","insufficient"
43784,"functional",-10.35330173,39.71556078,"Mtwara","vwc","enough"
28445,"non-functional",-10.44357626,39.95820707,"Mtwara","vwc","enough"
31633,"non-functional",-10.57438628,40.12256838,"Mtwara","vwc","insufficient"
37925,"non-functional",-10.35393811,39.7600011,"Mtwara","vwc","enough"
57853,"non-functional",-10.35200957,39.77791353,"Mtwara","vwc","enough"
35219,"non-functional",-10.48366129,40.17734694,"Mtwara","vwc","enough"
51595,"functional",-10.45006692,39.95563075,"Mtwara","vwc","enough"
2879,"functional",-10.35850975,39.70365223,"Mtwara","vwc","enough"
72797,"functional",-10.35359763,39.71147678,"Mtwara","vwc","enough"
2612,"non-functional",-10.36869166,39.76150702,"Mtwara","vwc","enough"
48951,"functional",-10.35885553,39.70233055,"Mtwara","vwc","enough"
57154,"non-functional",-10.57249686,40.11895383,"Mtwara","vwc","insufficient"
35973,"non-functional",-10.35075888,39.78004886,"Mtwara","vwc","enough"
70832,"non-functional",-10.48400333,40.1771553,"Mtwara","vwc","enough"
66163,"non-functional",-10.44582557,40.14405274,"Mtwara","vwc","enough"
13453,"functional",-10.45927159,39.94130011,"Mtwara","vwc","enough"
15190,"non-functional",-10.35455217,39.75651848,"Mtwara","vwc","enough"
12170,"non-functional",-10.44696581,40.14215559,"Mtwara","vwc","enough"
11252,"functional",-10.36247456,40.1028253,"Mtwara","vwc","enough"
39497,"functional-needs-repair",-10.35201714,39.71157463,"Mtwara","vwc","enough"
48481,"functional",-10.35902996,39.70409164,"Mtwara","vwc","enough"
33866,"non-functional",-10.45350568,40.23038625,"Mtwara","vwc","insufficient"
11735,"non-functional",-10.49548501,40.20026673,"Mtwara","vwc","enough"
25711,"functional",-10.36366681,40.10390017,"Mtwara","private operator","enough"
33314,"functional-needs-repair",-10.34840493,39.70578334,"Mtwara","vwc","enough"
56440,"functional",-10.26423429,40.05966445,"Mtwara","vwc","enough"
71288,"functional",-10.3623108,40.10408587,"Mtwara","private operator","enough"
70793,"functional",-10.37909542,40.11320885,"Mtwara","vwc","enough"
1012,"non-functional",-10.37243798,39.76790839,"Mtwara","vwc","enough"
37127,"functional",-10.3808992,40.11190037,"Mtwara","vwc","enough"
32953,"non-functional",-10.76898934,39.97457308,"Mtwara","vwc","enough"
67423,"functional",-10.36140786,40.10214393,"Mtwara","vwc","enough"
42827,"non-functional",-10.77130332,39.9713155,"Mtwara","vwc","enough"
34821,"non-functional",-10.76939978,39.97279661,"Mtwara","vwc","enough"
61195,"functional",-10.34963185,39.7149345,"Mtwara","vwc","enough"
68710,"functional",-10.38372973,40.12502268,"Mtwara","vwc","insufficient"
55957,"non-functional",-10.51584225,40.15856581,"Mtwara","vwc","insufficient"
17418,"functional",-10.3599053,40.10569058,"Mtwara","vwc","enough"
30077,"functional",-10.2689135,40.06354745,"Mtwara","vwc","enough"
40675,"functional",-10.34550711,40.01537218,"Mtwara","vwc","enough"
70489,"non-functional",-10.51370241,40.22135458,"Mtwara","vwc","insufficient"
52821,"non-functional",-10.36182369,40.16219069,"Mtwara","vwc","insufficient"
62542,"functional",-10.35662885,40.16263763,"Mtwara","vwc","enough"
29400,"non-functional",-10.4490169,40.10997131,"Mtwara","vwc","insufficient"
29988,"non-functional",-10.36325081,40.16164036,"Mtwara","vwc","dry"
26178,"functional",-10.36399727,40.15930455,"Mtwara","vwc","enough"
72367,"non-functional",-10.37368294,40.15596225,"Mtwara","vwc","dry"
13592,"functional",-10.44382336,40.1385098,"Mtwara","vwc","enough"
52182,"functional",-10.40853481,40.14393037,"Mtwara","vwc","enough"
36548,"non-functional",-10.47696549,40.11121092,"Mtwara","vwc","enough"
52825,"functional",-10.4066665,40.14488694,"Mtwara","vwc","enough"
51954,"functional",-10.26143676,40.02879053,"Mtwara","vwc","enough"
18588,"functional",-10.52006616,40.15843834,"Mtwara","vwc","enough"
